pid, gpu_uuid, used_gpu_memory [MiB]
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 954 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 574 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 954 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 574 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 954 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 574 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 954 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 574 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 1164 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 914 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 954 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 574 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 954 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 574 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 954 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 574 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 954 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 574 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 954 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 574 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 940 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 574 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 940 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 574 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 940 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 574 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 940 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 574 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 940 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 574 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 940 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 574 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 940 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 574 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 940 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 574 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 940 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 574 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 940 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 574 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3616 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 948 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 574 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 948 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 574 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 948 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 574 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 948 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 574 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 948 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 574 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 1158 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 914 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 946 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 574 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 946 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 574 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 946 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 574 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 946 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 574 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3628 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3628 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3628 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3628 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3628 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3628 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3628 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3628 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3628 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3628 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3628 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3628 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3628 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3628 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3628 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3628 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3628 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3628 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3628 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3628 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3628 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3628 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3628 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3628 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3628 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3628 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3628 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3628 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3628 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3628 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3628 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3628 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3628 MiB
137556, GPU-3a5082a1-1b81-8b61-005c-ce2e010bdc81, 3628 MiB
137556, GPU-47539ef2-464f-67e9-5fac-2bf734641438, 3628 MiB
